2022-03-17 17:09:46,369 root         INFO     starting...
2022-03-17 17:10:01,687 root         DEBUG    generating summary for [v8.3.0b09-94-gba2d53f]
2022-03-17 17:10:01,687 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:01,821 root         DEBUG    matching logs: 0
2022-03-17 17:10:01,821 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:01,865 root         DEBUG    matching summaries: 0
2022-03-17 17:10:02,312 root         DEBUG    finished reading logs
2022-03-17 17:10:02,313 root         INFO     missing summary data for v8.3.0b09-94-gba2d53f, jedwards/pio_update2 [cheyenne]
2022-03-17 17:10:02,313 root         INFO     processing hash [3: v8.3.0b09-93-ga567ee5]
2022-03-17 17:10:02,313 root         DEBUG    generating summary for [v8.3.0b09-93-ga567ee5]
2022-03-17 17:10:02,313 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:02,446 root         DEBUG    matching logs: 0
2022-03-17 17:10:02,446 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:02,490 root         DEBUG    matching summaries: 0
2022-03-17 17:10:02,959 root         DEBUG    finished reading logs
2022-03-17 17:10:02,959 root         INFO     missing summary data for v8.3.0b09-93-ga567ee5, jedwards/pio_update2 [cheyenne]
2022-03-17 17:10:02,959 root         INFO     processing hash [4: v8.3.0b08-93-g7b74714]
2022-03-17 17:10:02,959 root         DEBUG    generating summary for [v8.3.0b08-93-g7b74714]
2022-03-17 17:10:02,959 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:03,107 root         DEBUG    matching logs: 0
2022-03-17 17:10:03,107 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:03,156 root         DEBUG    matching summaries: 0
2022-03-17 17:10:03,633 root         DEBUG    finished reading logs
2022-03-17 17:10:03,633 root         INFO     missing summary data for v8.3.0b08-93-g7b74714, jedwards/pio_update2 [cheyenne]
2022-03-17 17:10:03,633 root         INFO     finished summaries for branch jedwards/pio_update2 on machine cheyenne
2022-03-17 17:10:03,633 root         INFO     generating summaries for develop [chianti]
2022-03-17 17:10:03,633 root         DEBUG    checking out chianti
2022-03-17 17:10:04,631 root         DEBUG    pulling from chianti
2022-03-17 17:10:04,985 root         INFO     processing hash [0: v8.3.0b09-3-ge20ebbf]
2022-03-17 17:10:04,985 root         DEBUG    generating summary for [v8.3.0b09-3-ge20ebbf]
2022-03-17 17:10:04,985 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:05,044 root         DEBUG    matching logs: 0
2022-03-17 17:10:05,044 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:05,056 root         DEBUG    matching summaries: 0
2022-03-17 17:10:05,174 root         ERROR    could not verify matches, grep returned 16 ...
[['./develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/chianti/gfortran/9.3.0/g/openmpi/4.0.5-gcc-9.3.0/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/chianti/intel/2021.2/O/intelmpi/2021.2.0-gcc-9.3.0/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/chianti/intel/2021.2/g/intelmpi/2021.2.0-gcc-9.3.0/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './output.txt:1323:v8.3.0b09-3-ge20ebbf', './output.txt:1333:v8.3.0b09-3-ge20ebbf', './output.txt:1343:v8.3.0b09-3-ge20ebbf', './output.txt:1353:v8.3.0b09-3-ge20ebbf', './output.txt:1363:v8.3.0b09-3-ge20ebbf', './output.txt:1373:v8.3.0b09-3-ge20ebbf', './summary_output.txt:5:git hash = v8.3.0b09-3-ge20ebbf']]
2022-03-17 17:10:05,174 root         DEBUG    finished reading logs
2022-03-17 17:10:05,174 root         INFO     missing summary data for v8.3.0b09-3-ge20ebbf, develop [chianti]
2022-03-17 17:10:05,174 root         INFO     processing hash [1: v8.3.0b09-2-g2a2241b]
2022-03-17 17:10:05,174 root         DEBUG    generating summary for [v8.3.0b09-2-g2a2241b]
2022-03-17 17:10:05,174 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:05,223 root         DEBUG    matching logs: 0
2022-03-17 17:10:05,223 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:05,234 root         DEBUG    matching summaries: 0
2022-03-17 17:10:05,321 root         DEBUG    finished reading logs
2022-03-17 17:10:05,321 root         INFO     missing summary data for v8.3.0b09-2-g2a2241b, develop [chianti]
2022-03-17 17:10:05,321 root         INFO     processing hash [2: v8.3.0b09]
2022-03-17 17:10:05,321 root         DEBUG    generating summary for [v8.3.0b09]
2022-03-17 17:10:05,322 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:05,372 root         DEBUG    matching logs: 0
2022-03-17 17:10:05,372 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:05,383 root         DEBUG    matching summaries: 0
2022-03-17 17:10:05,552 root         ERROR    could not verify matches, grep returned 12285 ...
[['./develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/lib/esmf.mk:17:ESMF_VERSION_STRING_GIT=v8.3.0b09-3-ge20ebbf11d', "./develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/lib/esmf.mk:37:ESMF_F90COMPILECPPFLAGS=-DESMF_NO_INTEGER_1_BYTE -DESMF_NO_INTEGER_2_BYTE -DESMF_VERSION_STRING_GIT='v8.3.0b09-3-ge20ebbf11d' -DESMF_MOAB=1 -DESMF_LAPACK=1 -DESMF_LAPACK_INTERNAL=1 -DESMF_NO_ACC_SOFTWARE_STACK=1 -DESMF_NETCDF=1 -DESMF_YAMLCPP=1 -DESMF_YAML=1 -DESMF_PIO=1 -DESMF_MPIIO -DESMF_NO_OPENACC -DESMF_TESTEXHAUSTIVE -DESMF_BOPT_O -DESMF_TESTCOMPTUNNEL -DESMF_TESTWITHTHREADS -DSx86_64_small=1 -DESMF_OS_Linux=1 -DESMF_COMM=openmpi -DESMF_DIR=/home/mpotts/gfortran_9.3.0_openmpi_O_develop", "./develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/lib/esmf.mk:56:ESMF_CXXCOMPILECPPFLAGS=-DESMF_NO_INTEGER_1_BYTE -DESMF_NO_INTEGER_2_BYTE -DESMF_VERSION_STRING_GIT='v8.3.0b09-3-ge20ebbf11d' -DESMF_MOAB=1 -DESMF_LAPACK=1 -DESMF_LAPACK_INTERNAL=1 -DESMF_NO_ACC_SOFTWARE_STACK=1 -DESMF_NETCDF=1 -DESMF_YAMLCPP=1 -DESMF_YAML=1 -DESMF_PIO=1 -DESMF_MPIIO -DESMF_NO_OPENACC -DESMF_TESTEXHAUSTIVE -DESMF_BOPT_O -DESMF_TESTCOMPTUNNEL -DESMF_TESTWITHTHREADS -DSx86_64_small=1 -DESMF_OS_Linux=1 -DESMF_COMM=openmpi -DESMF_DIR=/home/mpotts/gfortran_9.3.0_openmpi_O_develop -D__SDIR__='' -DESMF_CXXSTD=11 -DESMF_NO_SIGUSR2", './develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/summary.dat:26:v8.3.0b09-3-ge20ebbf11d', "./develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/summary.dat:170:ESMF_F90COMPILECPPFLAGS: -DESMF_NO_INTEGER_1_BYTE -DESMF_NO_INTEGER_2_BYTE -DESMF_VERSION_STRING_GIT='v8.3.0b09-3-ge20ebbf11d' -DESMF_MOAB=1 -DESMF_LAPACK=1 -DESMF_LAPACK_INTERNAL=1 -DESMF_NO_ACC_SOFTWARE_STACK=1 -DESMF_NETCDF=1 -DESMF_YAMLCPP=1 -DESMF_YAML=1 -DESMF_PIO=1 -DESMF_MPIIO -DESMF_NO_OPENACC -DESMF_TESTEXHAUSTIVE -DESMF_BOPT_O -DESMF_TESTCOMPTUNNEL -DESMF_TESTWITHTHREADS -DSx86_64_small=1 -DESMF_OS_Linux=1 -DESMF_COMM=openmpi -DESMF_DIR=/home/mpotts/gfortran_9.3.0_openmpi_O_develop", "./develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/summary.dat:187:ESMF_CXXCOMPILECPPFLAGS: -DESMF_NO_INTEGER_1_BYTE -DESMF_NO_INTEGER_2_BYTE -DESMF_VERSION_STRING_GIT='v8.3.0b09-3-ge20ebbf11d' -DESMF_MOAB=1 -DESMF_LAPACK=1 -DESMF_LAPACK_INTERNAL=1 -DESMF_NO_ACC_SOFTWARE_STACK=1 -DESMF_NETCDF=1 -DESMF_YAMLCPP=1 -DESMF_YAML=1 -DESMF_PIO=1 -DESMF_MPIIO -DESMF_NO_OPENACC -DESMF_TESTEXHAUSTIVE -DESMF_BOPT_O -DESMF_TESTCOMPTUNNEL -DESMF_TESTWITHTHREADS -DSx86_64_small=1 -DESMF_OS_Linux=1 -DESMF_COMM=openmpi -DESMF_DIR=/home/mpotts/gfortran_9.3.0_openmpi_O_develop -D__SDIR__='' -DESMF_CXXSTD=11 -DESMF_NO_SIGUSR2", './develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/examples/ESMF_GridUsageEx.Log:8:20220317 015133.883 INFO             PET0 Running with ESMF Version   : v8.3.0b09-3-ge20ebbf11d', './develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/examples/ESMF_GridUsageEx.Log:27:20220317 015133.883 INFO             PET1 Running with ESMF Version   : v8.3.0b09-3-ge20ebbf11d', './develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/examples/ESMF_GridUsageEx.Log:46:20220317 015133.883 INFO             PET2 Running with ESMF Version   : v8.3.0b09-3-ge20ebbf11d', './develop/chianti/gfortran/9.3.0/O/openmpi/4.0.5-gcc-9.3.0/examples/ESMF_GridUsageEx.Log:65:20220317 015133.883 INFO             PET3 Running with ESMF Version   : v8.3.0b09-3-ge20ebbf11d']]
2022-03-17 17:10:05,553 root         DEBUG    finished reading logs
2022-03-17 17:10:05,553 root         INFO     missing summary data for v8.3.0b09, develop [chianti]
2022-03-17 17:10:05,553 root         INFO     finished summaries for branch develop on machine chianti
2022-03-17 17:10:05,553 root         INFO     generating summaries for jedwards/pio_update, [chianti]
2022-03-17 17:10:05,553 root         DEBUG    checking out chianti
2022-03-17 17:10:05,926 root         DEBUG    pulling from chianti
2022-03-17 17:10:06,282 root         INFO     finished summaries for branch jedwards/pio_update, on machine chianti
2022-03-17 17:10:06,282 root         INFO     generating summaries for jedwards/pio_update2 [chianti]
2022-03-17 17:10:06,283 root         DEBUG    checking out chianti
2022-03-17 17:10:06,309 root         DEBUG    pulling from chianti
2022-03-17 17:10:06,651 root         INFO     finished summaries for branch jedwards/pio_update2 on machine chianti
2022-03-17 17:10:06,651 root         INFO     generating summaries for develop [cori]
2022-03-17 17:10:06,651 root         DEBUG    checking out cori
2022-03-17 17:10:07,504 root         DEBUG    pulling from cori
2022-03-17 17:10:07,806 root         INFO     processing hash [0: v8.3.0b09-3-ge20ebbf]
2022-03-17 17:10:07,806 root         DEBUG    generating summary for [v8.3.0b09-3-ge20ebbf]
2022-03-17 17:10:07,806 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:07,878 root         DEBUG    matching logs: 0
2022-03-17 17:10:07,878 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:07,893 root         DEBUG    matching summaries: 0
2022-03-17 17:10:08,037 root         ERROR    could not verify matches, grep returned 16 ...
[['./develop/cori/intel/19.0.3/O/mpi/7.7.10/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/cori/intel/19.0.3/O/mpiuni/none/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/cori/intel/19.0.3/g/mpi/7.7.10/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/cori/intel/19.0.3/g/mpiuni/none/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './output.txt:1323:v8.3.0b09-3-ge20ebbf', './output.txt:1333:v8.3.0b09-3-ge20ebbf', './output.txt:1343:v8.3.0b09-3-ge20ebbf', './output.txt:1353:v8.3.0b09-3-ge20ebbf', './output.txt:1363:v8.3.0b09-3-ge20ebbf', './output.txt:1373:v8.3.0b09-3-ge20ebbf', './summary_output.txt:5:git hash = v8.3.0b09-3-ge20ebbf']]
2022-03-17 17:10:08,037 root         DEBUG    finished reading logs
2022-03-17 17:10:08,037 root         INFO     missing summary data for v8.3.0b09-3-ge20ebbf, develop [cori]
2022-03-17 17:10:08,037 root         INFO     processing hash [1: v8.3.0b09-2-g2a2241b]
2022-03-17 17:10:08,037 root         DEBUG    generating summary for [v8.3.0b09-2-g2a2241b]
2022-03-17 17:10:08,037 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:08,088 root         DEBUG    matching logs: 0
2022-03-17 17:10:08,088 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:08,104 root         DEBUG    matching summaries: 0
2022-03-17 17:10:08,221 root         DEBUG    finished reading logs
2022-03-17 17:10:08,221 root         INFO     missing summary data for v8.3.0b09-2-g2a2241b, develop [cori]
2022-03-17 17:10:08,221 root         INFO     processing hash [2: v8.3.0b09]
2022-03-17 17:10:08,221 root         DEBUG    generating summary for [v8.3.0b09]
2022-03-17 17:10:08,221 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:08,272 root         DEBUG    matching logs: 0
2022-03-17 17:10:08,272 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:08,287 root         DEBUG    matching summaries: 0
2022-03-17 17:10:08,548 root         ERROR    could not verify matches, grep returned 19495 ...
[["./develop/values.txt:2:['v8.3.0b09']", './develop/values.txt:3:v8.3.0b09-3-ge20ebbf11d', './develop/cori/intel/19.0.3/O/mpi/7.7.10/lib/esmf.mk:17:ESMF_VERSION_STRING_GIT=v8.3.0b09-3-ge20ebbf11d', "./develop/cori/intel/19.0.3/O/mpi/7.7.10/lib/esmf.mk:37:ESMF_F90COMPILECPPFLAGS=-DESMF_NO_INTEGER_1_BYTE -DESMF_NO_INTEGER_2_BYTE -DESMF_VERSION_STRING_GIT='v8.3.0b09-3-ge20ebbf11d' -DESMF_MOAB=1 -DESMF_LAPACK=1 -DESMF_LAPACK_INTERNAL=1 -DESMF_NO_ACC_SOFTWARE_STACK=1 -DESMF_NETCDF=1 -DESMF_YAMLCPP=1 -DESMF_YAML=1 -DESMF_PIO=1 -DESMF_MPIIO -DESMF_NO_OPENACC -DESMF_TESTEXHAUSTIVE -DESMF_BOPT_O -DESMF_TESTCOMPTUNNEL -DESMF_TESTWITHTHREADS -DS64=1 -DESMF_OS_Unicos=1 -DESMF_COMM=mpi -DESMF_DIR=/global/cscratch1/sd/rsdunlap/esmf-testing/intel_19.0.3_mpi_O_develop", "./develop/cori/intel/19.0.3/O/mpi/7.7.10/lib/esmf.mk:56:ESMF_CXXCOMPILECPPFLAGS=-DESMF_NO_INTEGER_1_BYTE -DESMF_NO_INTEGER_2_BYTE -DESMF_VERSION_STRING_GIT='v8.3.0b09-3-ge20ebbf11d' -DESMF_MOAB=1 -DESMF_LAPACK=1 -DESMF_LAPACK_INTERNAL=1 -DESMF_NO_ACC_SOFTWARE_STACK=1 -DESMF_NETCDF=1 -DESMF_YAMLCPP=1 -DESMF_YAML=1 -DESMF_PIO=1 -DESMF_MPIIO -DESMF_NO_OPENACC -DESMF_TESTEXHAUSTIVE -DESMF_BOPT_O -DESMF_TESTCOMPTUNNEL -DESMF_TESTWITHTHREADS -DS64=1 -DESMF_OS_Unicos=1 -DESMF_COMM=mpi -DESMF_DIR=/global/cscratch1/sd/rsdunlap/esmf-testing/intel_19.0.3_mpi_O_develop -D__SDIR__='' -DESMF_CXXSTD=11 -DESMF_NO_POSIXIPC", './develop/cori/intel/19.0.3/O/mpi/7.7.10/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/cori/intel/19.0.3/O/mpi/7.7.10/summary.dat:43:v8.3.0b09-3-ge20ebbf11d', "./develop/cori/intel/19.0.3/O/mpi/7.7.10/summary.dat:188:ESMF_F90COMPILECPPFLAGS: -DESMF_NO_INTEGER_1_BYTE -DESMF_NO_INTEGER_2_BYTE -DESMF_VERSION_STRING_GIT='v8.3.0b09-3-ge20ebbf11d' -DESMF_MOAB=1 -DESMF_LAPACK=1 -DESMF_LAPACK_INTERNAL=1 -DESMF_NO_ACC_SOFTWARE_STACK=1 -DESMF_NETCDF=1 -DESMF_YAMLCPP=1 -DESMF_YAML=1 -DESMF_PIO=1 -DESMF_MPIIO -DESMF_NO_OPENACC -DESMF_TESTEXHAUSTIVE -DESMF_BOPT_O -DESMF_TESTCOMPTUNNEL -DESMF_TESTWITHTHREADS -DS64=1 -DESMF_OS_Unicos=1 -DESMF_COMM=mpi -DESMF_DIR=/global/cscratch1/sd/rsdunlap/esmf-testing/intel_19.0.3_mpi_O_develop", "./develop/cori/intel/19.0.3/O/mpi/7.7.10/summary.dat:205:ESMF_CXXCOMPILECPPFLAGS: -DESMF_NO_INTEGER_1_BYTE -DESMF_NO_INTEGER_2_BYTE -DESMF_VERSION_STRING_GIT='v8.3.0b09-3-ge20ebbf11d' -DESMF_MOAB=1 -DESMF_LAPACK=1 -DESMF_LAPACK_INTERNAL=1 -DESMF_NO_ACC_SOFTWARE_STACK=1 -DESMF_NETCDF=1 -DESMF_YAMLCPP=1 -DESMF_YAML=1 -DESMF_PIO=1 -DESMF_MPIIO -DESMF_NO_OPENACC -DESMF_TESTEXHAUSTIVE -DESMF_BOPT_O -DESMF_TESTCOMPTUNNEL -DESMF_TESTWITHTHREADS -DS64=1 -DESMF_OS_Unicos=1 -DESMF_COMM=mpi -DESMF_DIR=/global/cscratch1/sd/rsdunlap/esmf-testing/intel_19.0.3_mpi_O_develop -D__SDIR__='' -DESMF_CXXSTD=11 -DESMF_NO_POSIXIPC", './develop/cori/intel/19.0.3/O/mpi/7.7.10/examples/ESMF_GridUsageEx.Log:8:20220317 034547.677 INFO             PET0 Running with ESMF Version   : v8.3.0b09-3-ge20ebbf11d', './develop/cori/intel/19.0.3/O/mpi/7.7.10/examples/ESMF_GridUsageEx.Log:27:20220317 034547.677 INFO             PET1 Running with ESMF Version   : v8.3.0b09-3-ge20ebbf11d']]
2022-03-17 17:10:08,550 root         DEBUG    finished reading logs
2022-03-17 17:10:08,550 root         INFO     missing summary data for v8.3.0b09, develop [cori]
2022-03-17 17:10:08,550 root         INFO     finished summaries for branch develop on machine cori
2022-03-17 17:10:08,550 root         INFO     generating summaries for jedwards/pio_update, [cori]
2022-03-17 17:10:08,551 root         DEBUG    checking out cori
2022-03-17 17:10:08,916 root         DEBUG    pulling from cori
2022-03-17 17:10:09,257 root         INFO     finished summaries for branch jedwards/pio_update, on machine cori
2022-03-17 17:10:09,258 root         INFO     generating summaries for jedwards/pio_update2 [cori]
2022-03-17 17:10:09,259 root         DEBUG    checking out cori
2022-03-17 17:10:09,291 root         DEBUG    pulling from cori
2022-03-17 17:10:09,680 root         INFO     processing hash [0: v8.3.0b09-100-g5ff85a9]
2022-03-17 17:10:09,681 root         DEBUG    generating summary for [v8.3.0b09-100-g5ff85a9]
2022-03-17 17:10:09,681 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:09,760 root         DEBUG    matching logs: 0
2022-03-17 17:10:09,760 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:09,775 root         DEBUG    matching summaries: 0
2022-03-17 17:10:09,914 root         ERROR    could not verify matches, grep returned 16 ...
[['./output.txt:1383:v8.3.0b09-100-g5ff85a9', './output.txt:1393:v8.3.0b09-100-g5ff85a9', './output.txt:1403:v8.3.0b09-100-g5ff85a9', './output.txt:1413:v8.3.0b09-100-g5ff85a9', './output.txt:1423:v8.3.0b09-100-g5ff85a9', './output.txt:1433:v8.3.0b09-100-g5ff85a9', './summary_output.txt:65:git hash = v8.3.0b09-100-g5ff85a9', './summary_output.txt:75:git hash = v8.3.0b09-100-g5ff85a9', './summary_output.txt:85:git hash = v8.3.0b09-100-g5ff85a9', './summary_output.txt:95:git hash = v8.3.0b09-100-g5ff85a9', './summary_output.txt:105:git hash = v8.3.0b09-100-g5ff85a9']]
2022-03-17 17:10:09,914 root         DEBUG    finished reading logs
2022-03-17 17:10:09,914 root         INFO     missing summary data for v8.3.0b09-100-g5ff85a9, jedwards/pio_update2 [cori]
2022-03-17 17:10:09,915 root         INFO     processing hash [1: v8.3.0b09-94-gba2d53f]
2022-03-17 17:10:09,915 root         DEBUG    generating summary for [v8.3.0b09-94-gba2d53f]
2022-03-17 17:10:09,915 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:09,968 root         DEBUG    matching logs: 0
2022-03-17 17:10:09,968 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:09,985 root         DEBUG    matching summaries: 0
2022-03-17 17:10:10,097 root         DEBUG    finished reading logs
2022-03-17 17:10:10,097 root         INFO     missing summary data for v8.3.0b09-94-gba2d53f, jedwards/pio_update2 [cori]
2022-03-17 17:10:10,097 root         INFO     processing hash [2: v8.3.0b08-94-gc0ddbab]
2022-03-17 17:10:10,097 root         DEBUG    generating summary for [v8.3.0b08-94-gc0ddbab]
2022-03-17 17:10:10,097 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:10,151 root         DEBUG    matching logs: 0
2022-03-17 17:10:10,151 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:10,167 root         DEBUG    matching summaries: 0
2022-03-17 17:10:10,281 root         DEBUG    finished reading logs
2022-03-17 17:10:10,282 root         INFO     missing summary data for v8.3.0b08-94-gc0ddbab, jedwards/pio_update2 [cori]
2022-03-17 17:10:10,282 root         INFO     finished summaries for branch jedwards/pio_update2 on machine cori
2022-03-17 17:10:10,282 root         INFO     generating summaries for develop [discover]
2022-03-17 17:10:10,282 root         DEBUG    checking out discover
2022-03-17 17:10:13,390 root         DEBUG    pulling from discover
2022-03-17 17:10:13,789 root         INFO     processing hash [0: v8.3.0b09-3-ge20ebbf]
2022-03-17 17:10:13,789 root         DEBUG    generating summary for [v8.3.0b09-3-ge20ebbf]
2022-03-17 17:10:13,789 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:14,017 root         DEBUG    matching logs: 0
2022-03-17 17:10:14,017 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:14,070 root         DEBUG    matching summaries: 0
2022-03-17 17:10:14,752 root         ERROR    could not verify matches, grep returned 26 ...
[['./develop/discover/gfortran/10.1.0/O/intelmpi/19.1.3.304/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/gfortran/10.1.0/g/intelmpi/19.1.3.304/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/gfortran/8.3.0/O/mpt/2.17/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/gfortran/8.3.0/O/intelmpi/19.1.3.304/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/gfortran/8.3.0/O/mpiuni/none/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/gfortran/8.3.0/g/mpt/2.17/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/gfortran/8.3.0/g/intelmpi/19.1.3.304/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/gfortran/8.3.0/g/mpiuni/none/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/pgi/2020/O/mpiuni/none/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/pgi/2020/g/mpiuni/none/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf', './develop/discover/intel/19.1.3/O/mpt/2.17/summary.dat:5:git hash = v8.3.0b09-3-ge20ebbf']]
2022-03-17 17:10:14,753 root         DEBUG    finished reading logs
2022-03-17 17:10:14,753 root         INFO     missing summary data for v8.3.0b09-3-ge20ebbf, develop [discover]
2022-03-17 17:10:14,753 root         INFO     processing hash [1: v8.3.0b09-2-g2a2241b]
2022-03-17 17:10:14,753 root         DEBUG    generating summary for [v8.3.0b09-2-g2a2241b]
2022-03-17 17:10:14,753 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:14,993 root         DEBUG    matching logs: 0
2022-03-17 17:10:14,993 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:15,052 root         DEBUG    matching summaries: 0
2022-03-17 17:10:15,671 root         ERROR    could not verify matches, grep returned 4 ...
[['./develop/discover/intel/2020/O/mpt/2.17/summary.dat:5:git hash = v8.3.0b09-2-g2a2241b', './develop/discover/intel/2020/O/intelmpi/19.1.3.304/summary.dat:5:git hash = v8.3.0b09-2-g2a2241b', './develop/discover/intel/2020/g/mpt/2.17/summary.dat:5:git hash = v8.3.0b09-2-g2a2241b', './develop/discover/intel/2020/g/intelmpi/19.1.3.304/summary.dat:5:git hash = v8.3.0b09-2-g2a2241b']]
2022-03-17 17:10:15,671 root         DEBUG    finished reading logs
2022-03-17 17:10:15,671 root         INFO     missing summary data for v8.3.0b09-2-g2a2241b, develop [discover]
2022-03-17 17:10:15,671 root         INFO     processing hash [2: v8.3.0b09]
2022-03-17 17:10:15,671 root         DEBUG    generating summary for [v8.3.0b09]
2022-03-17 17:10:15,671 root         DEBUG    fetching matching logs to determine build pass/fail
2022-03-17 17:10:15,890 root         DEBUG    matching logs: 0
2022-03-17 17:10:15,890 root         DEBUG    fetching matching summaries to extract test results
2022-03-17 17:10:15,942 root         DEBUG    matching summaries: 0
2022-03-17 17:10:17,169 root         ERROR    could not verify matches, grep returned 92483 ...
